id,_3_4_methylenedioxyethylamphetamine,_3_4_methylene_dioxy_methylamphetamine,abime,amphetamine,cafeine,couleur,couleur_exterieur,couleur_interieur,diametre,epaisseur,forme,hauteur,largeur,lidocaine,logo,masse,methamphetamine,nom_de_logo,numero_echantillon,ovule,phenacetine,secabilite_recto,secabilite_verso,type_drogue,visqueux
888,55,,Non,,,,Jaune,Jaune,,5.14,Rectangulaire / Carré,9.09,9.09,,Non,488,,,7-4,,,Aucune,Demi,Amphétamine et dérivés,
889,55,,Non,,,,Jaune,Jaune,,5.14,Rectangulaire / Carré,9.09,9.09,,Non,488,,,7-5,,,Aucune,Demi,Amphétamine et dérivés,
917,,,,11.2,77.9,Blanche,,,,,,,,,Non,,,,5279,0,,,,Amphétamine et dérivés,
981,26.8,,Non,,,,Grise,,,4,Rectangulaire / Carré,8.1,10.2,,Oui,384,,LOCK,Cp 1,,,Aucune,Demi,Amphétamine et dérivés,
982,26.8,,Non,,,,Grise,,,4,Rectangulaire / Carré,8.1,10.2,,Oui,384,,LOCK,Cp 2,,,Aucune,Demi,Amphétamine et dérivés,
983,26.8,,Non,,,,Grise,,,4,Rectangulaire / Carré,8.1,10.2,,Oui,384,,LOCK,Cp 3,,,Aucune,Demi,Amphétamine et dérivés,
984,26.8,,Non,,,,Grise,,,4,Rectangulaire / Carré,8.1,10.2,,Oui,384,,LOCK,Cp 4,,,Aucune,Demi,Amphétamine et dérivés,
985,26.8,,Non,,,,Grise,,,4,Rectangulaire / Carré,8.1,10.2,,Oui,384,,LOCK,Cp 5,,,Aucune,Demi,Amphétamine et dérivés,
986,32.3,,Non,,,,Vert,,,5.6,Triangulaire,10.3,8.9,,Oui,399,,TESLA,Cp 1,,,Aucune,Demi,Amphétamine et dérivés,
987,32.3,,Non,,,,Vert,,,5.6,Triangulaire,10.3,8.9,,Oui,399,,TESLA,Cp 2,,,Aucune,Demi,Amphétamine et dérivés,
988,32.3,,Non,,,,Vert,,,5.6,Triangulaire,10.3,8.9,,Oui,399,,TESLA,Cp 3,,,Aucune,Demi,Amphétamine et dérivés,
989,32.3,,Non,,,,Vert,,,5.6,Triangulaire,10.3,8.9,,Oui,399,,TESLA,Cp 4,,,Aucune,Demi,Amphétamine et dérivés,
990,32.3,,Non,,,,Vert,,,5.6,Triangulaire,10.3,8.9,,Oui,399,,TESLA,Cp 5,,,Aucune,Demi,Amphétamine et dérivés,
991,45.3,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,555,,tête de porc - ACAB,Cp 1,,,Aucune,Demi,Amphétamine et dérivés,
992,45.3,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,555,,tête de porc - ACAB,Cp 2,,,Aucune,Demi,Amphétamine et dérivés,
993,45.3,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,555,,tête de porc - ACAB,Cp 3,,,Aucune,Demi,Amphétamine et dérivés,
994,40.9,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,583,,tête de porc - ACAB,Cp 2,,,Aucune,Demi,Amphétamine et dérivés,
995,40.9,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,583,,tête de porc - ACAB,Cp 3,,,Aucune,Demi,Amphétamine et dérivés,
996,40.9,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,583,,tête de porc - ACAB,Cp 4,,,Aucune,Demi,Amphétamine et dérivés,
997,40.9,,Non,,,,Bleue,,,5.3,Autre,13.8,11.2,,Oui,583,,tête de porc - ACAB,Cp 5,,,Aucune,Demi,Amphétamine et dérivés,
998,37.1,,Non,,,,Bleue,,,5.2,Autre,13.8,11.2,,Oui,541,,Tête de porc - ACAB,Cp 1,,,Aucune,Demi,Amphétamine et dérivés,
999,37.1,,Non,,,,Bleue,,,5.2,Autre,13.8,11.2,,Oui,541,,Tête de porc - ACAB,Cp 4,,,Aucune,Demi,Amphétamine et dérivés,
1000,37.1,,Non,,,,Bleue,,,5.2,Autre,13.8,11.2,,Oui,541,,Tête de porc - ACAB,Cp 5,,,Aucune,Demi,Amphétamine et dérivés,
1001,38.8,,Non,,,,Vert,,,4.6,Rectangulaire / Carré,7.6,12,,Oui,391.4,,HEINEKEN,Cp1,,,Aucune,Demi,Amphétamine et dérivés,
1002,38.8,,Non,,,,Vert,,,4.6,Rectangulaire / Carré,7.6,12,,Oui,391.4,,HEINEKEN,Cp2,,,Aucune,Demi,Amphétamine et dérivés,
1003,38.8,,Non,,,,Vert,,,4.6,Rectangulaire / Carré,7.6,12,,Oui,391.4,,HEINEKEN,Cp3,,,Aucune,Demi,Amphétamine et dérivés,
1004,38.8,,Non,,,,Vert,,,4.6,Rectangulaire / Carré,7.6,12,,Oui,391.4,,HEINEKEN,Cp4,,,Aucune,Demi,Amphétamine et dérivés,
1005,38.8,,Non,,,,Vert,,,4.6,Rectangulaire / Carré,7.6,12,,Oui,391.4,,HEINEKEN,Cp5,,,Aucune,Demi,Amphétamine et dérivés,
1006,36.2,,Non,,,,Grise,,,5.2,Autre,14.2,10.2,,Oui,523,,tête de mort - MB - MYBRAND,Cp 1,,,Aucune,Demi,Amphétamine et dérivés,
1007,36.2,,Non,,,,Grise,,,5.2,Autre,14.2,10.2,,Oui,523,,tête de mort - MB - MYBRAND,Cp 2,,,Aucune,Demi,Amphétamine et dérivés,
1008,36.2,,Non,,,,Grise,,,5.2,Autre,14.2,10.2,,Oui,523,,tête de mort - MB - MYBRAND,Cp 3,,,Aucune,Demi,Amphétamine et dérivés,
1009,36.2,,Non,,,,Grise,,,5.2,Autre,14.2,10.2,,Oui,523,,tête de mort - MB - MYBRAND,Cp 4,,,Aucune,Demi,Amphétamine et dérivés,
1010,36.2,,Non,,,,Grise,,,5.2,Autre,14.2,10.2,,Oui,523,,tête de mort - MB - MYBRAND,Cp 5,,,Aucune,Demi,Amphétamine et dérivés,
1045,30.7,,Non,,,,Bleue,Bleue,,5.52,Polygonale,10.55,14.09,,Oui,459,,S Superman,41-3,,,Aucune,Demi,Amphétamine et dérivés,
1074,94.2,,,,,Translucide,,,,,,,,,Non,,,,5,0,,,,Amphétamine et dérivés,
1226,25.3,,Non,,,,Jaune,Jaune,,5.25,Rectangulaire / Carré,9.32,9.32,,Oui,455,,facebook,C1,,,Aucune,Demi,Amphétamine et dérivés,
1232,27.4,,Non,,,,Jaune,Jaune,,5.12,Rectangulaire / Carré,9.34,9.34,,Oui,448,,facebook,C21,,,Aucune,Demi,Amphétamine et dérivés,
1233,22.8,,Non,,,,Jaune,Jaune,,5.34,Rectangulaire / Carré,9.32,9.32,,Oui,384,,facebook,C31,,,Aucune,Demi,Amphétamine et dérivés,
1234,19.8,,Non,,,,Rose,Rose,,5.21,Rectangulaire / Carré,9.35,9.35,,Oui,458,,facebook,C41,,,Aucune,Demi,Amphétamine et dérivés,
1235,21.3,,Non,,,,Rose,Rose,,5.16,Rectangulaire / Carré,9.3,9.3,,Oui,458,,facebook,C51,,,Aucune,Demi,Amphétamine et dérivés,
1236,27,,Non,,,,Rose,Rose,,5.24,Rectangulaire / Carré,9.34,9.34,,Oui,475,,facebook,C61,,,Aucune,Demi,Amphétamine et dérivés,
1254,29.1,,Non,,,,Bleue,Bleue,,3.93,Autre,12.01,12.01,,Oui,404,,B bitcoin,E1,,,Demi,Aucune,Amphétamine et dérivés,
1255,29.1,,Non,,,,Bleue,Bleue,,3.93,Autre,12.01,12.01,,Oui,404,,B bitcoin,E2,,,Demi,Aucune,Amphétamine et dérivés,
1256,29.1,,Non,,,,Bleue,Bleue,,3.93,Autre,12.01,12.01,,Oui,404,,B bitcoin,E3,,,Demi,Aucune,Amphétamine et dérivés,
1257,29.1,,Non,,,,Bleue,Bleue,,3.93,Autre,12.01,12.01,,Oui,404,,B bitcoin,E4,,,Demi,Aucune,Amphétamine et dérivés,
1258,29.1,,Non,,,,Bleue,Bleue,,3.93,Autre,12.01,12.01,,Oui,404,,B bitcoin,E5,,,Demi,Aucune,Amphétamine et dérivés,
1355,59.3,,Non,,,,Grise,Grise,,5.69,Triangulaire,9.07,10.05,,Oui,316,,oeil,9-1,,,Aucune,Demi,Amphétamine et dérivés,
1356,59.3,,Non,,,,Grise,Grise,,5.69,Triangulaire,9.07,10.05,,Oui,316,,oeil,9-2,,,Aucune,Demi,Amphétamine et dérivés,
1357,59.3,,Non,,,,Grise,Grise,,5.69,Triangulaire,9.07,10.05,,Oui,316,,oeil,A1,,,Aucune,Demi,Amphétamine et dérivés,
1358,59.3,,Non,,,,Grise,Grise,,5.69,Triangulaire,9.07,10.05,,Oui,316,,oeil,A2,,,Aucune,Demi,Amphétamine et dérivés,
1359,59.3,,Non,,,,Grise,Grise,,5.69,Triangulaire,9.07,10.05,,Oui,316,,oeil,A3,,,Aucune,Demi,Amphétamine et dérivés,
1430,24.6,,Non,,,,Rose,,10.1,4.8,Circulaire,,,,Oui,402,,VERSACE,CR2,,,Aucune,Aucune,Amphétamine et dérivés,
1431,29.5,,Non,,,,Rose,,10.1,4.8,Circulaire,,,,Oui,402,,VERSACE,CR1,,,Aucune,Aucune,Amphétamine et dérivés,
1432,29.5,,Non,,,,Rose,,10.1,4.8,Circulaire,,,,Oui,402,,VERSACE,CR3,,,Aucune,Aucune,Amphétamine et dérivés,
1433,37.6,,Non,,,,Grise,,,4.6,Polygonale,10.1,11.5,,Oui,484,,Tête de mort - PP,CG1,,,Aucune,Aucune,Amphétamine et dérivés,
1434,40.8,,Non,,,,Grise,,,4.6,Polygonale,10.1,11.5,,Oui,484,,tête de mort - PP,CG2,,,Aucune,Aucune,Amphétamine et dérivés,
1435,40.8,,Non,,,,Grise,,,4.6,Polygonale,10.1,11.5,,Oui,484,,tête de mort - PP,CG3,,,Aucune,Aucune,Amphétamine et dérivés,
1459,90,,,,,Beige,,,,,,,,,Non,,,,14-BE,0,,,,Amphétamine et dérivés,
1592,,,,6.3,72.7,Blanc Cassé,,,,,,,,,Non,,,,3,0,,,,Amphétamine et dérivés,
1899,,,Non,,,,Grise,Grise,,4,Polygonale,10.6,10.6,,Oui,439,,qp,20_066399,,,Aucune,Aucune,Amphétamine et dérivés,
1900,,,Non,,,,Grise,Grise,,4,Polygonale,10.6,10.6,,Oui,439,,qp,20_066403,,,Aucune,Aucune,Amphétamine et dérivés,
1901,,,Oui,,,,Grise,Grise,,,,,,,Non,269,,,20_066400,,,Aucune,Aucune,Amphétamine et dérivés,
1902,,,,,,Beige,,,,,,,,,Non,,,,20_066396,0,,,,Amphétamine et dérivés,
1903,,,,,,Beige,,,,,,,,,Non,,,,20_066397,0,,,,Amphétamine et dérivés,
1904,,,,,,Beige,,,,,,,,,Non,,,,20_066398,0,,,,Amphétamine et dérivés,
1905,,,,,,Beige,,,,,,,,,Non,,,,20_066402,0,,,,Amphétamine et dérivés,
1906,,,,,,Beige,,,,,,,,,Non,,,,20_066404,0,,,,Amphétamine et dérivés,
1907,,,,,,Beige,,,,,,,,,Non,,,,20_066405,0,,,,Amphétamine et dérivés,
1908,,,,,,Blanc Cassé,,,,,,,,,Non,,,,20_066401,0,,,,Amphétamine et dérivés,
1930,89,,,,,Translucide,,,,,,,,,Non,,,,5084,0,,,,Amphétamine et dérivés,
1960,38.5,,Non,,0,,Rose,,,4.13,Autre,12.23,12.33,,Oui,488,,pharaon,1,,,Aucune,Demi,Amphétamine et dérivés,
1961,38.5,,Non,,0,,Rose,,,4.13,Autre,12.23,12.33,,Oui,488,,pharaon,12-1,,,Aucune,Demi,Amphétamine et dérivés,
1962,0,,Non,,,,Bleue,,,4.75,Rectangulaire / Carré,9.16,9.16,,Oui,469,,Givenchy,3-1,,,Aucune,Demi,Amphétamine et dérivés,
1963,0,,Non,,,,Bleue,,,4.75,Rectangulaire / Carré,9.16,9.16,,Oui,469,,Givenchy,12-2,,,Aucune,Demi,Amphétamine et dérivés,
1964,27,,Non,,,,Marron,,,5.35,Autre,14.1,10.1,,Oui,558,,crane,3-2,,,Aucune,Demi,Amphétamine et dérivés,
1965,27,,Non,,,,Marron,,,5.35,Autre,14.1,10.1,,Oui,558,,crane,12-3,,,Aucune,Demi,Amphétamine et dérivés,
1966,24,,Non,,14,,Grise,,,4.64,Autre,11.44,10.15,,Oui,528,,69,3-3,,,Aucune,Demi,Amphétamine et dérivés,
1967,24,,Non,,14,,Grise,,,4.64,Autre,11.44,10.15,,Oui,528,,69,12-4,,,Aucune,Demi,Amphétamine et dérivés,
1983,49,,Non,,,,Bleue,,,9.07,Autre,11.11,9.14,,Oui,518,,Porsche,S5,,,Aucune,Demi,Amphétamine et dérivés,
1984,43,,Non,,,,Orange,,,5.79,Autre,11.18,10.68,,Oui,502,,Tesla,S9,,,Aucune,Demi,Amphétamine et dérivés,
1985,47,,Non,,,,Bleue,,,5.15,Polygonale,9.78,13.55,,Oui,489,,Punisher,S13,,,Aucune,Demi,Amphétamine et dérivés,
2012,57,,Non,,,,Grise,,,5.75,Autre,12.14,8.68,,Oui,470,,crâne sous capuchon,1-1,,,Aucune,Demi,Amphétamine et dérivés,
2013,57,,Non,,,,Grise,,,5.75,Autre,12.14,8.68,,Oui,470,,crâne sous capuchon,1-2,,,Aucune,Demi,Amphétamine et dérivés,
2014,57,,Non,,,,Grise,,,5.75,Autre,12.14,8.68,,Oui,470,,crâne sous capuchon,1-3,,,Aucune,Demi,Amphétamine et dérivés,
2022,43,,Non,,,,Rose,,,4.9,Autre,11,9.95,,Non,400,,,2-1,,,Aucune,Demi,Amphétamine et dérivés,
2023,43,,Non,,,,Rose,,,4.9,Autre,11,9.95,,Non,400,,,2-2,,,Aucune,Demi,Amphétamine et dérivés,
2024,43,,Non,,,,Rose,,,4.9,Autre,11,9.95,,Non,400,,,2-3,,,Aucune,Demi,Amphétamine et dérivés,
2066,34,,Non,,,,Orange,,,5.46,Polygonale,7.12,11.67,,Oui,462,,red bull,1-1,,,Aucune,Demi,Amphétamine et dérivés,
2067,34,,Non,,,,Orange,,,5.46,Polygonale,7.12,11.67,,Oui,462,,red bull,1-2,,,Aucune,Demi,Amphétamine et dérivés,
2068,34,,Non,,,,Orange,,,5.46,Polygonale,7.12,11.67,,Oui,462,,red bull,1-3,,,Aucune,Demi,Amphétamine et dérivés,
2069,34,,Non,,,,Orange,,,5.23,Polygonale,6.02,11.54,,Oui,446,,Heineken,1-5,,,Aucune,Demi,Amphétamine et dérivés,
2071,32,,Non,,,,Bleue,Bleue,,4.84,Autre,13.11,12.79,,Oui,535,,Heisenberg Breaking Bad,3-1,,,Aucune,Demi,Amphétamine et dérivés,
2072,32,,Non,,,,Bleue,Bleue,,4.84,Autre,13.11,12.79,,Oui,535,,Heisenberg Breaking Bad,3-2,,,Aucune,Demi,Amphétamine et dérivés,
2073,32,,Non,,,,Bleue,Bleue,,4.84,Autre,13.11,12.79,,Oui,535,,Heisenberg Breaking Bad,3-3,,,Aucune,Demi,Amphétamine et dérivés,
2145,0,,Non,,,,Bleue,,,4.55,Rectangulaire / Carré,9.11,9.11,,Oui,475,,givenchy,1-1,,,Aucune,Demi,Amphétamine et dérivés,
2146,0,,Non,,,,Bleue,,,4.55,Rectangulaire / Carré,9.11,9.11,,Oui,475,,givenchy,1-2,,,Aucune,Demi,Amphétamine et dérivés,
2147,0,,Non,,,,Bleue,,,4.55,Rectangulaire / Carré,9.11,9.11,,Oui,475,,givenchy,1-3,,,Aucune,Demi,Amphétamine et dérivés,
2187,,,,,,Blanche,,,,,,,,,Non,,,,1566,0,,,,Amphétamine et dérivés,
2188,,,,,,Blanche,,,,,,,,,Non,,,,1567,0,,,,Amphétamine et dérivés,
2189,,,Non,,,,Bleue,,,4.47,Triangulaire,9.7,13.6,,Oui,431,,PUNISHER,1568,,,Aucune,Demi,Amphétamine et dérivés,
2190,,,Non,,,,Bleue,,,4.47,Triangulaire,9.7,13.6,,Oui,431,,PUNISHER,1569,,,Aucune,Demi,Amphétamine et dérivés,
2191,,,Non,,,,Bleue,,,4.47,Triangulaire,9.7,13.6,,Oui,431,,PUNISHER,1570,,,Aucune,Demi,Amphétamine et dérivés,
2192,,,Non,,,,Bleue,,,5.5,Autre,12.1,8.1,,Oui,420,,MASERATI,1571,,,Aucune,Demi,Amphétamine et dérivés,
2193,,,,,,Blanche,,,,,,,,,Non,,,,1572,0,,,,Amphétamine et dérivés,
2194,,,Non,,,,Rose,,7.1,4.3,Circulaire,,,,Oui,214,,,1573,,,Aucune,Demi,Amphétamine et dérivés,
2195,,,,,,Blanche,,,,,,,,,Non,,,,1574,0,,,,Amphétamine et dérivés,
2198,,,,,,Blanc Cassé,,,,,,,,,Non,,,,1578,0,,,,Amphétamine et dérivés,
2202,51,,Non,,,,Violet,Violet,,4.64,Rectangulaire / Carré,9.07,9.07,,Oui,448,,givenchy,AE1-1,,,Aucune,Demi,Amphétamine et dérivés,
2203,51,,Non,,,,Violet,Violet,,4.64,Rectangulaire / Carré,9.07,9.07,,Oui,448,,givenchy,AE1-4,,,Aucune,Demi,Amphétamine et dérivés,
2204,51,,Non,,,,Violet,Violet,,4.64,Rectangulaire / Carré,9.07,9.07,,Oui,448,,givenchy,E1-3,,,Aucune,Demi,Amphétamine et dérivés,
2205,51,,Non,,,,Violet,Violet,,4.64,Rectangulaire / Carré,9.07,9.07,,Oui,448,,givenchy,E1-5,,,Aucune,Demi,Amphétamine et dérivés,
2206,52,,Non,,,,Violet,Violet,,4.72,Rectangulaire / Carré,9.06,9.06,,Oui,456,,givenchy,AE1-2,,,Aucune,Demi,Amphétamine et dérivés,
2207,52,,Non,,,,Violet,Violet,,4.72,Rectangulaire / Carré,9.06,9.06,,Oui,456,,givenchy,AE1-5,,,Aucune,Demi,Amphétamine et dérivés,
2208,52,,Non,,,,Violet,Violet,,4.72,Rectangulaire / Carré,9.06,9.06,,Oui,456,,givenchy,E1-1,,,Aucune,Demi,Amphétamine et dérivés,
2209,52,,Non,,,,Violet,Violet,,4.72,Rectangulaire / Carré,9.06,9.06,,Oui,456,,givenchy,E1-2,,,Aucune,Demi,Amphétamine et dérivés,
2210,52,,Non,,,,Violet,Violet,,4.72,Rectangulaire / Carré,9.06,9.06,,Oui,456,,givenchy,E1-4,,,Aucune,Demi,Amphétamine et dérivés,
2211,52,,Non,,,,Violet,Violet,,4.62,Rectangulaire / Carré,9.02,9.02,,Oui,456,,givenchy,AE1-3,,,Aucune,Demi,Amphétamine et dérivés,
2221,,,Non,,,,Rose,,,5.5,Polygonale,7.1,11.7,,Oui,490,,"taureau et ""Red Buli""",001665,,,Aucune,Demi,Amphétamine et dérivés,
2222,,,Non,,,,Rose,,,5.5,Polygonale,7.1,11.7,,Oui,490,,"taureau et ""Red Buli""",001666,,,Aucune,Demi,Amphétamine et dérivés,
2223,,,Non,,,,Rose,,,5.5,Polygonale,7.1,11.7,,Oui,490,,"taureau et ""Red Buli""",001668,,,Aucune,Demi,Amphétamine et dérivés,
2224,,,Non,,,,Rose,,,5.5,Polygonale,7.1,11.7,,Oui,490,,"taureau et ""Red Buli""",001669,,,Aucune,Demi,Amphétamine et dérivés,
2225,,,Non,,,,Rose,,,5.5,Polygonale,7.1,11.7,,Oui,490,,"taureau et ""Red Buli""",001670,,,Aucune,Demi,Amphétamine et dérivés,
2226,,,Non,,,,Rose,,,5.5,Polygonale,7.1,11.7,,Oui,490,,"taureau et ""Red Buli""",001671,,,Aucune,Demi,Amphétamine et dérivés,
2228,,,Non,,,,Rose,,,4.8,Autre,10.1,10.7,,Oui,347.6,,FRAISE,001667,,,Aucune,Aucune,Amphétamine et dérivés,
2250,29.5,,Non,,,,Orange,Orange,,3.42,Polygonale,13.44,15.18,,Oui,585,,qp philipp plein tete de mort,1-1,,,Aucune,Aucune,Amphétamine et dérivés,
2251,29.5,,Non,,,,Orange,Orange,,3.42,Polygonale,13.44,15.18,,Oui,585,,qp philipp plein tete de mort,1-2,,,Aucune,Aucune,Amphétamine et dérivés,
2364,,,,35.7,62.1,Blanche,,,,,,,,,Non,,,,1617,0,,,,Amphétamine et dérivés,
2365,,,,35.7,62.1,Blanche,,,,,,,,,Non,,,,1618,0,,,,Amphétamine et dérivés,
2378,58,,Oui,,,,Jaune,Jaune,,,Polygonale,,,,Oui,,,tête de mort qp,20_066431,,,,,Amphétamine et dérivés,
2379,58,,Oui,,,,Jaune,Jaune,,,Polygonale,,,,Oui,,,tête de mort qp,20_066432,,,,,Amphétamine et dérivés,
2415,75,,Non,,,,Grise,,,4.7,Rectangulaire / Carré,8.1,8.1,,Oui,363.4,,youtube,001691,,,Aucune,Aucune,Amphétamine et dérivés,
2416,19.8,,Non,,,,Grise,,,3.6,Autre,12.7,9.3,,Oui,467.6,,Flügel,001692,,,Aucune,Demi,Amphétamine et dérivés,
2417,29.4,,Non,,,,Rose,,,5.1,Autre,9.8,9.3,,Oui,337.1,,Rolex,001693,,,Aucune,Aucune,Amphétamine et dérivés,
2419,51.5,,Non,,,,Violet,,,4.3,Autre,9.7,9.7,,Oui,342.9,,Chupa Chups,001694,,,Aucune,Demi,Amphétamine et dérivés,
2421,52.3,,Non,,,,Vert,,,4,Autre,11.5,8.8,,Oui,201.5,,NFL,001695,,,Aucune,Demi,Amphétamine et dérivés,
2422,66.9,,Non,,,,Rose,,,4.6,Rectangulaire / Carré,8.1,8.1,,Oui,374.2,,youtube,001696,,,Aucune,Aucune,Amphétamine et dérivés,
2500,67.3,,Non,,,,Rose,,,5.4,Rectangulaire / Carré,9.4,9.4,,Oui,525,,TIKTOK,2A,,,Aucune,Demi,Amphétamine et dérivés,
2501,71.6,,Non,,,,Rose,,,5.4,Rectangulaire / Carré,9.4,9.4,,Oui,525,,TIKTOK,6A,,,Aucune,Demi,Amphétamine et dérivés,
2502,62.5,,Non,,,,Rose,,,5.4,Rectangulaire / Carré,9.4,9.4,,Oui,525,,TIKTOK,4A,,,Aucune,Demi,Amphétamine et dérivés,
2503,62.5,,Non,,,,Rose,,,5.4,Rectangulaire / Carré,9.4,9.4,,Oui,525,,TIKTOK,8A,,,Aucune,Demi,Amphétamine et dérivés,
2504,62.5,,Non,,,,Rose,,,5.4,Rectangulaire / Carré,9.4,9.4,,Oui,525,,TIKTOK,10A,,,Aucune,Demi,Amphétamine et dérivés,
2505,62.5,,Non,,,,Rose,,,5.4,Rectangulaire / Carré,9.4,9.4,,Oui,525,,TIKTOK,12A,,,Aucune,Demi,Amphétamine et dérivés,
2550,16.3,,Non,,,,Rose,Rose,,2.61,Autre,11.49,10.31,,Oui,246,,visage 6ix9ine 69,2,,,Aucune,Demi,Amphétamine et dérivés,
2554,58.8,,Non,,,,Bleue,Bleue,,8.65,Triangulaire,12.1,5.24,,Oui,393,,Tête de mort punisher,2-1,,,Aucune,Demi,Amphétamine et dérivés,
2555,58.8,,Non,,,,Bleue,Bleue,,8.65,Triangulaire,12.1,5.24,,Oui,393,,Tête de mort punisher,2-2,,,Aucune,Demi,Amphétamine et dérivés,
2630,35,,Non,,4,,Bleue,Bleue,,6.1,Polygonale,8.9,10.09,,Oui,510,,"pp, qp, philipp plein, tête de mort",1-1,,,Aucune,Aucune,Amphétamine et dérivés,
2631,35,,Non,,4,,Bleue,Bleue,,6.1,Polygonale,8.9,10.09,,Oui,510,,"pp, qp, philipp plein, tête de mort",1-2,,,Aucune,Aucune,Amphétamine et dérivés,
2632,35,,Non,,4,,Bleue,Bleue,,6.1,Polygonale,8.9,10.09,,Oui,510,,"pp, qp, philipp plein, tête de mort",1-3,,,Aucune,Aucune,Amphétamine et dérivés,
2633,35,,Non,,4,,Bleue,Bleue,,6.1,Polygonale,8.9,10.09,,Oui,510,,"pp, qp, philipp plein, tête de mort",1-4,,,Aucune,Aucune,Amphétamine et dérivés,
2634,35,,Non,,4,,Bleue,Bleue,,6.1,Polygonale,8.9,10.09,,Oui,510,,"pp, qp, philipp plein, tête de mort",1-5,,,Aucune,Aucune,Amphétamine et dérivés,
2652,,,,12.1,77.7,Blanche,,,,,,,,,Non,,,,1,0,,,,Amphétamine et dérivés,
2660,98.2,,,,,Beige,,,,,,,,,Non,,,,6,0,,,,Amphétamine et dérivés,
2661,98.2,,,,,Beige,,,,,,,,,Non,,,,7,0,,,,Amphétamine et dérivés,
2662,57,,Non,,,,Grise,Grise,,5.7,Autre,12.14,8.1,,Oui,452,,MASERATI 300mg NL trident,8-1,,,Aucune,Demi,Amphétamine et dérivés,
2663,57,,Non,,,,Grise,Grise,,5.7,Autre,12.14,8.1,,Oui,452,,MASERATI 300mg NL trident,8-2,,,Aucune,Demi,Amphétamine et dérivés,
2697,7.3,,Non,,,,Rouge,Rouge,8.04,4.12,Circulaire,,,,Oui,305,,lapin,1,,,Aucune,Aucune,Amphétamine et dérivés,
2702,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C1,,,Aucune,Demi,Amphétamine et dérivés,
2703,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C2,,,Aucune,Demi,Amphétamine et dérivés,
2704,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C5,,,Aucune,Demi,Amphétamine et dérivés,
2705,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C14,,,Aucune,Demi,Amphétamine et dérivés,
2706,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C19,,,Aucune,Demi,Amphétamine et dérivés,
2707,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C21,,,Aucune,Demi,Amphétamine et dérivés,
2708,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C22,,,Aucune,Demi,Amphétamine et dérivés,
2709,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C24,,,Aucune,Demi,Amphétamine et dérivés,
2710,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C25,,,Aucune,Demi,Amphétamine et dérivés,
2711,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C31,,,Aucune,Demi,Amphétamine et dérivés,
2712,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C38,,,Aucune,Demi,Amphétamine et dérivés,
2713,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C39,,,Aucune,Demi,Amphétamine et dérivés,
2714,27.7,,Non,,,,Orange,Orange,,4.96,Rectangulaire / Carré,7.1,12.14,,Oui,411,,munition- 9 mm,C43,,,Aucune,Demi,Amphétamine et dérivés,
2715,28.1,,Non,,0,,Orange,Orange,,4.91,Rectangulaire / Carré,7.18,12.24,,Oui,392,,munition - 9 mm,C9,,,Aucune,Demi,Amphétamine et dérivés,
2716,28.1,,Non,,0,,Orange,Orange,,4.91,Rectangulaire / Carré,7.18,12.24,,Oui,392,,munition - 9 mm,C17,,,Aucune,Demi,Amphétamine et dérivés,
2717,28.1,,Non,,0,,Orange,Orange,,4.91,Rectangulaire / Carré,7.18,12.24,,Oui,392,,munition - 9 mm,C28,,,Aucune,Demi,Amphétamine et dérivés,
2718,28.1,,Non,,0,,Orange,Orange,,4.91,Rectangulaire / Carré,7.18,12.24,,Oui,392,,munition - 9 mm,C37,,,Aucune,Demi,Amphétamine et dérivés,
