id,_3_4_methylene_dioxy_methylamphetamine,cafeine,cocaine,couleur,levamisole,lidocaine,n_methyl_tryptamine
14622,,0,86,Blanche,0,0,
14623,,0,70,Blanche,0,0,
14624,,0,70,Blanche,0,0,
14625,,0,69,Blanche,0,0,
14626,,0,67,Blanche,0,0,
14627,,0,77,Blanche,0,0,
14628,,0,85,Blanche,0,0,
14629,,0,86,Blanche,0,0,
14630,,0,82,,0,0,
14631,,0,73,Blanche,0,0,
14632,,0,63,Blanche,0,0,
14633,,0,83,Blanche,0,0,
14634,,0,64,Blanche,0,0,
14635,,0,83,Blanche,0,0,
14636,,0,73,Blanche,0,0,
14637,,3,65,Blanche,0,0,
14638,,0,78,Blanche,0,0,
14639,,0,68,Blanche,0,0,
14640,,0,74,Blanche,0,0,
14641,,0,32,Blanche,0,56,
14643,,0,63,Blanche,0,0,
14644,,0,72,Blanche,0,0,
14645,,0,77,Blanche,0,0,
14646,,0,64,Blanche,0,0,
14647,,0,62,Blanche,0,0,
14648,,0,63,Blanche,0,0,
14649,,0,67,Blanche,0,0,
14650,,0,76,Blanche,0,0,
14651,,0,75,Blanche,0,0,
14652,,0,84,Blanche,0,0,
14653,,0,76,Blanche,0,0,
14654,,0,76,Blanche,0,0,
14655,,0,83,Blanche,0,0,
14656,,0,61,Blanche,0,0,
14657,,0,86,Blanche,0,0,
14658,,0,77,Blanche,0,0,
14659,,0,68,Blanche,0,0,
14660,,0,70,Blanche,0,0,
14661,,0,87,Blanche,0,0,
14662,,3,66,Blanche,0,0,
14663,,0,83,Blanche,0,0,
14664,,0,68,Blanche,0,0,
14665,,0,70,Blanche,0,0,
14666,,0,59,Blanche,0,0,
14667,,0,67,Blanche,0,0,
14670,,0,59,Blanche,0,0,
14671,,0,74,Blanche,7,0,
14672,,0,94,Blanche,0,0,
14673,,0,75,Blanche,10,0,
14674,,0,83,,0,0,
14675,,0,74,,8,0,
14676,,0,49,Blanche,45,0,
14678,,0,89,Blanche,0,0,
14679,,0,74,,8,0,
14680,,0,85,Blanche,0,0,
14681,,0,56,Blanche,0,0,
14682,,0,83,Blanche,0,0,
14683,,0,60,Blanche,0,0,
14684,,0,89,Blanche,0,0,
14686,,0,87,Blanche,0,0,
14687,,0,74,Blanche,9,0,
14688,,0,92,Blanche,0,0,
14690,,0,29,Beige,0,0,
14691,,0,88,Blanche,0,0,
14692,,0,79,Blanche,0,0,
14693,,0,81,Blanche,0,0,
14694,,0,81,Blanche,0,0,
14695,,0,82,Blanche,0,0,
14696,,0,75,Blanche,0,0,
14697,,0,70,Blanche,0,0,
14698,,0,82,Blanche,0,0,
14699,,0,89,Blanche,0,0,
14700,,0,83,Blanche,0,0,
14701,,0,91,Blanche,0,0,
14702,,0,75,Blanche,13,0,
14703,,0,93,Blanche,0,0,
14704,,0,87,Blanche,0,0,
14705,,0,72,Blanche,11,0,
14706,,0,73,,0,0,
14707,,0,74,Blanche,11,0,
14708,,0,83,Blanche,0,0,
14709,,0,82,Blanche,0,0,
14710,,0,81,Blanche,0,0,
14711,,0,81,Blanche,0,0,
14712,,0,81,Blanche,0,0,
14713,,0,81,Blanche,0,0,
14714,,0,81,Blanche,0,0,
14715,,0,81,Blanche,0,0,
14716,,0,81,Blanche,0,0,
14722,,4,71,Blanche,7,0,
14724,,0,89,Blanche,0,0,
14725,,0,94,Blanche,0,0,
14726,,0,90,Blanche,0,0,
14727,,0,91,Blanche,0,0,
14728,,0,67,Blanche,15,0,
14729,,0,83,Blanche,0,0,
14730,,0,83,Blanche,0,0,
14731,,0,90,Blanche,0,0,
14732,,0,79,Blanche,11,0,
14733,,0,75,Blanche,9,0,
14734,,0,77,Blanche,7,0,
14735,,0,75,Blanche,10,0,
14736,,0,68,Blanche,17,0,
14738,,24,68,Blanche,0,0,
14739,,0,42,Blanche,0,0,
14740,,0,44,Blanche,0,0,
14741,,0,83,Blanche,0,0,
14742,,0,68,Blanche,14,0,
14743,,0,68,Blanche,14,0,
14744,,0,68,Blanche,14,0,
14745,,0,68,Blanche,14,0,
14746,,0,68,Blanche,14,0,
14747,,0,91,Blanche,0,0,
14748,,0,91,Blanche,0,0,
14749,,0,73,Blanche,9,0,
14751,,0,69,Blanche,16,0,
14752,,0,66,Blanche,23,0,
14753,,0,67,Blanche,14,0,
14754,,0,76,Blanche,10,0,
14755,,0,90,Blanche,0,0,
14756,,0,90,Blanche,0,0,
14757,,0,90,Blanche,0,0,
14758,,0,90,Blanche,0,0,
14759,,0,90,Blanche,0,0,
14760,,0,90,Blanche,0,0,
14761,,0,91,Blanche,0,0,
14762,,0,72,Blanche,14,0,
14763,,0,76,Blanche,11,0,
14764,,0,70,Blanche,14,0,
14765,,0,71,Blanche,13,0,
14766,,0,70,Blanche,13,0,
14767,,0,71,Blanche,14,0,
14768,,0,85,Blanche,4,0,
14769,,0,71,Blanche,10,0,
14770,,0,76,Blanche,11,0,
14771,,0,88,Blanche,0,0,
14772,,0,86,Blanche,0,0,
14773,,0,88,Blanche,0,0,
14774,,0,86,Blanche,0,0,
14775,,0,87,Blanche,0,0,
14776,,0,87,Blanche,0,0,
14777,,0,83,Blanche,0,0,
14779,,0,90,Blanche,0,0,
14780,,0,83,Blanche,0,0,
14781,,0,92,Blanche,0,0,
14782,,0,72,Blanche,10,0,
14783,,0,77,Blanche,7,0,
14784,,0,23,Blanche,6,0,
14785,,0,52,Blanche,0,0,
14786,,0,68,Blanche,11,0,
14787,,0,40,Blanche,0,0,
14788,,0,40,Blanche,0,0,
14789,,0,73,Blanche,14,0,
14790,,0,69,Blanche,12,0,
14791,,0,67,Blanche,16,0,
14792,,0,73,Blanche,10,0,
14793,,0,76,Blanche,10,0,
14794,,0,73,Blanche,9,0,
14795,,3,69,Blanche,10,0,
14796,,0,94,Blanche,0,0,
14798,,0,83,Blanche,0,0,
14799,,0,70,Blanche,0,0,
14800,,0,54,Blanche,0,0,
14801,,0,73,Blanche,13,0,
14802,,0,84,Blanche,0,0,
14803,,0,73,Blanche,12,0,
14804,,0,74,Blanche,12,0,
14805,,0,81,Blanche,8,0,
14806,,0,84,Blanche,5,0,
14807,,0,85,Blanche,0,0,
14808,,0,84,Blanche,0,0,
14809,,0,72,Blanche,13,0,
14810,,0,74,Blanche,12,0,
14811,,0,74,Blanche,12,0,
14812,,0,79,Blanche,3,0,
14813,,0,52,Blanche,0,0,
14814,,0,44,Blanche,0,0,
14815,,0,48,Blanche,0,0,
14816,,0,47,Blanche,0,0,
14817,,0,70,Blanche,0,0,
14818,,0,62,Blanche,0,0,
14819,,0,70,Blanche,0,0,
14820,,0,93,Blanche,0,0,
14821,,0,73,Blanche,0,0,
14822,,0,83,Blanche,0,0,
14823,,0,56,Blanche,0,0,
14824,,0,75,Blanche,0,0,
14825,,0,72,Blanche,0,0,
14826,,0,74,Blanche,0,0,
14827,,0,77,Blanche,0,0,
14828,,0,81,Blanche,0,0,
14829,,0,84,Blanche,0,0,
14830,,0,88,Blanche,0,0,
14831,,0,67,,0,0,
14832,,7,83,Blanche,0,0,
14833,,0,67,Blanche,0,0,
14834,,10,84,Blanche,0,0,
14835,,0,94,Blanche,0,0,
14836,,0,54,Blanche,0,0,
14837,,0,88,Blanche,0,0,
14838,,0,68,Blanche,0,0,
14839,,0,72,Blanche,0,0,
14840,,0,72,Blanche,0,0,
14841,,0,68,Blanche,0,0,
14842,,0,72,Blanche,0,0,
14843,,0,88,Blanche,0,0,
14844,,0,82,Blanche,0,0,
14845,,0,71,Blanche,0,0,
14848,,0,79,Blanche,0,0,
14849,,0,63,Blanche,0,0,
14850,,0,63,Blanche,0,0,
14851,,0,80,Blanche,0,0,
14852,,0,72,Blanche,0,0,
14853,,0,72,Blanche,0,0,
14854,,0,48,Blanche,0,0,
14855,,0,90,Blanche,0,0,
14856,,0,86,Blanche,0,0,
14857,,0,66,Blanche,0,0,
14858,,0,76,Blanche,0,0,
14859,,0,98,Blanche,0,0,
14860,,0,96,Blanche,0,0,
14861,,0,95,Blanche,0,0,
14862,,0,81,Blanche,0,0,
14863,,0,90,Blanche,0,0,
14864,,0,96,Blanche,0,0,
14865,,0,90,Blanche,0,6,
14866,,0,90,Blanche,0,0,
14867,,0,72,Blanche,0,0,
14868,,0,95,Blanche,0,0,
14869,,0,87,Blanche,0,0,
14872,,0,68,Blanche,0,0,
14873,,0,86,Blanche,0,0,
14874,,0,70,Blanche,0,0,
14875,,4,39,Blanche,0,0,
14876,,0,88,Blanche,0,0,
14877,,0,88,Blanche,0,0,
14878,,0,54,Blanche,0,0,
14879,,0,88,Blanche,0,0,
14880,,0,68,Blanche,0,0,
14881,,0,73,Blanche,0,0,
14882,,0,78,Blanche,0,0,
14883,,0,75,Blanche,0,0,
14884,,0,68,Blanche,0,0,
14885,,0,82,Blanche,0,0,
14886,,0,71,Blanche,0,0,
14887,,0,88,Blanche,0,0,
14889,,0,66,Blanche,0,0,
14890,,0,70,Blanche,0,0,
14891,,0,87,Blanche,0,0,
14892,,0,96,Blanche,0,0,
14893,,0,90,Blanche,0,0,
14894,,0,69,Blanche,0,0,
14895,,0,80,Blanche,0,0,
14896,,0,80,Blanche,0,0,
14897,,0,86,Blanche,0,0,
14898,,0,72,Blanche,0,0,
14899,,0,94,Blanche,0,0,
14900,,0,83,Blanche,0,0,
14901,,0,90,Blanche,0,0,
14902,,0,89,Blanche,0,0,
14904,,0,100,Blanche,0,0,
14905,,0,91,Blanche,0,0,
14906,,0,82,Blanche,0,0,
14907,,0,82,Blanche,0,0,
14908,,0,100,Blanche,0,0,
14909,,0,100,Blanche,0,0,
14910,,0,79,Blanche,0,0,
14911,,0,93,Blanche,0,0,
14912,,0,82,Blanche,0,0,
14913,,0,71,Blanche,0,0,
14914,,0,86,Blanche,0,0,
14915,,0,89,Blanche,0,0,
14916,,0,76,Blanche,0,0,
14917,,0,69,Blanche,0,0,
14918,,0,55,Blanche,0,0,
14920,,0,86,Blanche,0,0,
14921,,0,75,Blanche,0,0,
14922,,0,83,Blanche,0,0,
14923,,0,69,Blanche,0,0,
14924,,0,100,Blanche,0,0,
14925,,0,99,Blanche,0,0,
14926,,0,85,Blanche,0,0,
14927,,0,85,Blanche,0,0,
14928,,0,82,Blanche,0,0,
14929,,0,98,Blanche,0,0,
14930,,0,93,Blanche,0,0,
14931,,0,97,Blanche,0,0,
14932,,0,51,Blanche,0,0,
14933,,0,96,Blanche,0,0,
14934,,0,80,Blanche,0,0,
14935,,0,65,Blanche,0,0,
14936,,0,48,Blanche,0,0,
14937,,0,64,Blanche,0,0,
14938,,0,44,Blanche,0,0,
14939,,0,96,Blanche,0,0,
14940,,0,100,Blanche,0,0,
14941,,0,99,Blanche,0,0,
14942,,0,71,Blanche,0,0,
14945,,0,88,Blanche,0,0,
14946,,11,36,Blanche,0,0,
14947,,0,75,Blanche,0,0,
14948,,0,88,Blanche,0,0,
14949,,0,73,Blanche,0,0,
14950,,0,74,Blanche,0,0,
14951,,0,93,Blanche,0,0,
14952,,0,96,Blanche,0,0,
14953,,0,97,Blanche,0,0,
14954,,0,93,Blanche,0,0,
14955,,0,100,Blanche,0,0,
14956,,0,32,Blanche,0,0,
14957,,0,82,Blanche,0,0,
14958,,0,65,Blanche,0,0,
14959,,0,68,Blanche,0,0,
14960,,0,90,Blanche,0,0,
14961,,0,84,Blanche,0,0,
14962,,0,76,Blanche,0,0,
14963,,0,91,Blanche,0,0,
14964,,0,68,Blanche,0,0,
14965,,0,84,Blanche,0,0,
14966,,0,83,Blanche,0,0,
14967,,0,72,Blanche,0,0,
14970,,0,72,Blanche,0,0,
14971,,0,77,Blanche,0,0,
14972,,0,70,Blanche,0,0,
14973,,0,73,Blanche,0,0,
14974,,0,75,Blanche,0,0,
14975,,0,73,Blanche,0,0,
14976,,0,84,Blanche,0,0,
14977,,0,71,Blanche,0,0,
14978,,0,77,Blanche,0,0,
14979,,0,72,Blanche,0,0,
14980,,0,72,Blanche,0,0,
14981,,0,78,Blanche,0,0,
14983,,0,73,Blanche,0,0,
14984,,0,86,Blanche,0,0,
14985,,0,90,Blanche,0,0,
14986,,0,85,Blanche,0,0,
14987,,0,67,Blanche,0,0,
14988,,0,90,Blanche,0,0,
14989,,0,96,Blanche,0,0,
14990,,0,76,Blanche,0,0,
14991,,0,94,Blanche,0,0,
14992,,0,94,Blanche,0,0,
14993,,0,90,Blanche,0,0,
14994,,0,89,Blanche,0,0,
14995,,0,77,Blanche,0,0,
14996,,0,74,Blanche,0,0,
14997,,0,92,Blanche,0,0,
14998,,0,89,Blanche,0,0,
14999,,0,90,Blanche,0,0,
15000,,0,71,Blanche,0,0,
15001,,0,64,Blanche,0,0,
15002,,0,63,Blanche,0,0,
15004,,0,71,Blanche,0,0,
15005,,0,93,Blanche,0,0,
15006,,0,71,Blanche,0,0,
15007,,0,85,Blanche,0,0,
15008,,0,85,Blanche,0,0,
15009,,0,86,Blanche,0,0,
15010,,0,74,Blanche,0,0,
15011,,0,71,Blanche,0,0,
15012,,0,77,Blanche,0,0,
15013,,0,69,Blanche,0,0,
15014,,0,72,Blanche,0,0,
15015,,0,78,Blanche,0,0,
15016,,0,77,Blanche,0,0,
15017,,0,76,Blanche,0,0,
15018,,0,87,Blanche,0,0,
15019,,0,89,Blanche,0,0,
15020,,0,60,Blanche,0,0,
15021,,0,60,Blanche,0,0,
15022,,0,60,Blanche,0,0,
15023,,0,60,Blanche,0,0,
15024,,0,60,Blanche,0,0,
15025,,0,60,Blanche,0,0,
15026,,0,96,Blanche,0,0,
15027,,0,90,Blanche,0,0,
15028,,0,88,Blanche,0,0,
15029,,0,81,Blanche,0,0,
15030,,0,83,Blanche,0,0,
15031,,0,77,Blanche,0,0,
15032,,0,87,Blanche,0,0,
15033,,0,86,Blanche,0,0,
15034,,0,91,Blanche,0,0,
15035,,0,73,Blanche,0,0,
15036,,0,87,Blanche,0,0,
15037,,0,85,Blanche,0,0,
15038,,0,84,Blanche,0,0,
15039,,0,71,Blanche,0,0,
15040,,0,78,Blanche,0,0,
15041,,17,69,Blanche,0,0,
15042,,0,76,Blanche,0,0,
15043,,0,94,Blanche,0,0,
15044,,0,72,Blanche,0,0,
15045,,0,71,Blanche,0,0,
15046,,0,84,Blanche,0,0,
15047,,0,69,Blanche,0,0,
15051,,0,68,Blanche,5,0,
15052,,0,89,Blanche,0,0,
15053,,0,89,Blanche,0,0,
15054,,0,86,Blanche,0,0,
15055,,0,86,Blanche,0,0,
15056,,0,76,Blanche,17,0,
15057,,0,70,Blanche,17,0,
15058,,0,70,Blanche,17,0,
15059,,0,81,Blanche,0,0,
15060,,0,79,Blanche,7,0,
15061,,0,83,Blanche,0,0,
15062,,0,90,Blanche,0,0,
15063,,0,65,Blanche,22,0,
15064,,0,82,,0,0,
15066,,0,59,,23,0,
15067,,0,76,Blanche,7,0,
15068,,0,73,,16,0,
15069,,0,88,Blanche,0,0,
15071,,0,82,Blanche,4,0,
15072,,0,73,Blanche,9,0,
15073,,0,79,Blanche,0,0,
15074,,0,70,Blanche,0,0,
15075,,0,83,Blanche,0,0,
15076,,0,73,Blanche,9,0,
15077,,0,92,Blanche,0,0,
15078,,0,71,,10,0,
15079,,0,91,Blanche,0,0,
15080,,0,74,Blanche,11,0,
15081,,0,83,Blanche,0,0,
15082,,0,75,Blanche,14,0,
15083,,0,77,Blanche,13,0,
15084,,0,91,Blanche,0,0,
15085,,0,84,Blanche,5,0,
15086,,0,93,Blanche,0,0,
15088,,0,91,Blanche,0,0,
15089,,0,48,Blanche,0,0,
15090,,0,46,Blanche,9,0,
15091,,0,91,Blanche,0,0,
15092,,0,76,Blanche,17,0,
15093,,0,72,Blanche,14,0,
15094,,0,78,Blanche,0,0,
15095,,0,90,Blanche,0,0,
15096,,0,89,Blanche,0,0,
15098,,0,72,Blanche,11,0,
15099,,0,85,Blanche,6,0,
15100,,0,91,Blanche,0,0,
15101,,0,68,Blanche,0,0,
15102,,0,78,Blanche,6,0,
15103,,0,70,Blanche,15,0,
15104,,0,64,,21,0,
15105,,0,71,,12,0,
15106,,0,79,,0,0,
15107,,0,76,,12,0,
15108,,0,77,Blanche,10,0,
15109,,0,90,Blanche,0,0,
15110,,0,77,Blanche,13,0,
15111,,0,94,Blanche,0,0,
15112,,12,18,Blanche,4,0,
15113,,0,72,Blanche,8,0,
15114,,0,88,Blanche,0,0,
15115,,0,91,Blanche,0,0,
15116,,0,71,Blanche,14,0,
15117,,0,74,Blanche,9,0,
15118,,0,86,Blanche,0,0,
15119,,0,72,Blanche,14,0,
15120,,0,92,Blanche,0,0,
15121,,0,34,Blanche,0,0,
15122,,0,78,Blanche,4,0,
15123,,0,70,Blanche,9,0,
15124,,0,71,Blanche,16,0,
15125,,0,80,Blanche,5,0,
15126,,0,70,Blanche,13,0,
15129,,0,85,,4,0,
15130,,0,88,Blanche,0,0,
15131,,0,91,Blanche,0,0,
15132,,0,86,Blanche,0,0,
15133,,0,72,Blanche,16,0,
15134,,0,87,Blanche,0,0,
15135,,0,87,Blanche,0,0,
15136,,0,87,Blanche,0,0,
15138,,0,72,Blanche,15,0,
15139,,0,79,Blanche,0,0,
15141,,0,39,Blanche,48,0,
15142,,0,82,Blanche,0,0,
15143,,0,96,Blanche,0,0,
15144,,0,76,Blanche,8,0,
15145,,0,67,Blanche,12,0,
15146,,0,67,Blanche,12,0,
15147,,0,67,Blanche,12,0,
15148,,0,67,Blanche,12,0,
15149,,0,82,Blanche,8,0,
15150,,0,82,Blanche,8,0,
15151,,0,82,Blanche,8,0,
15152,,0,82,Blanche,8,0,
15153,,0,82,Blanche,8,0,
15154,,0,82,Blanche,8,0,
15155,,0,82,Blanche,8,0,
15156,,0,90,Blanche,0,0,
15158,,0,73,Blanche,16,0,
15159,,0,69,,15,0,
15160,,0,84,Blanche,8,0,
15161,,0,84,Blanche,8,0,
15162,,0,84,Blanche,8,0,
15163,,0,74,Blanche,15,0,
15164,,0,79,,9,0,
15165,,0,59,,28,0,
15166,,0,80,Blanche,0,0,
15167,,0,80,Blanche,0,0,
15168,,0,80,Blanche,0,0,
15169,,0,80,Blanche,0,0,
15170,,0,83,Blanche,10,0,
15171,,0,62,Blanche,13,0,
15172,,0,62,Blanche,13,0,
15173,,0,62,Blanche,13,0,
15174,,0,52,Blanche,0,0,
15175,,0,84,Blanche,0,0,
15177,,0,69,Blanche,17,0,
15178,,0,69,Blanche,17,0,
15179,,0,69,Blanche,17,0,
15180,,0,69,Blanche,17,0,
15181,,0,69,Blanche,17,0,
15182,,0,69,Blanche,17,0,
15183,,0,69,Blanche,17,0,
15184,,0,72,Blanche,22,0,
15185,,0,91,Blanche,0,0,
15186,,11,48,,4,0,
15187,,0,62,Blanche,0,0,
15188,,0,89,Blanche,5,0,
15190,,0,82,Blanche,0,0,
15191,,0,69,Blanche,15,0,
15192,,0,69,Blanche,15,0,
15193,,0,77,Blanche,12,0,
15194,,0,72,Blanche,14,0,
15195,,0,77,Blanche,6,0,
15198,,0,42,Blanche,0,0,
15199,,0,42,Blanche,0,0,
15200,,0,42,Blanche,0,0,
15201,,0,42,Blanche,0,0,
15202,,0,42,Blanche,0,0,
15203,,0,42,Blanche,0,0,
15204,,0,42,Blanche,0,0,
15205,,0,73,Blanche,10,0,
15206,,0,73,Blanche,13,0,
15207,,0,73,Blanche,13,0,
15208,,0,73,Blanche,13,0,
15209,,0,63,Blanche,22,0,
15210,,0,79,Blanche,7,0,
15211,,0,74,Blanche,11,0,
15212,,0,77,Blanche,8,0,
15213,,0,77,Blanche,8,0,
15214,,0,83,Blanche,0,0,
15215,,0,62,Blanche,17,0,
15217,,4,56,Blanche,0,4,
15219,,0,94,Blanche,0,0,
15220,,0,80,Blanche,5,0,
15221,,0,89,Blanche,0,0,
15222,,0,75,Blanche,15,0,
15223,,0,85,Blanche,0,0,
15224,,0,55,Blanche,26,0,
15225,,0,92,Blanche,0,0,
15226,,0,75,,10,0,
15227,,0,90,,0,0,
15228,,0,86,Blanche,0,0,
15229,,0,83,,4,0,
15230,,0,83,,0,0,
15231,,0,90,Blanche,0,0,
15232,,0,84,,0,0,
15233,,0,81,Blanche,0,0,
15236,,0,78,Blanche,0,0,
15237,,0,72,Blanche,0,0,
15238,,0,86,Blanche,0,0,
15239,,0,77,Blanche,0,0,
15240,,0,86,Blanche,0,0,
15241,,0,69,Blanche,0,0,
15242,,0,60,Blanche,0,0,
15243,,0,76,Blanche,0,0,
15244,,0,74,Blanche,0,0,
15245,,0,70,Blanche,0,0,
15248,,0,91,Blanche,0,0,
15249,,0,85,Blanche,0,0,
15250,,0,94,Blanche,0,0,
15251,,0,77,Blanche,0,0,
15252,,0,73,Blanche,0,0,
15253,,0,73,Blanche,0,0,
15254,,0,92,Blanche,0,0,
15255,,0,72,Blanche,0,0,
15256,,0,99,Blanche,0,0,
15257,,0,76,Blanche,0,0,
15258,,0,89,Blanche,0,0,
15259,,0,96,Blanche,0,0,
15260,,0,88,Blanche,0,0,
15261,,0,64,Blanche,0,0,
15262,,0,70,Blanche,0,0,
15263,,0,68,Blanche,0,0,
15264,,0,75,Blanche,0,0,
15267,,0,70,Blanche,0,0,
15268,,0,66,Blanche,0,0,
15269,,0,73,Blanche,0,0,
15270,,0,76,Blanche,0,0,
15271,,0,61,Blanche,0,0,
15272,,0,77,Blanche,0,0,
15273,,5,73,Blanche,0,9,
15274,,0,76,Blanche,0,0,
15275,,0,68,Blanche,0,0,
15276,,0,67,Blanche,0,0,
15277,,0,73,Blanche,0,0,
15278,,0,73,Blanche,0,0,
15279,,0,69,Blanche,0,0,
15280,,0,70,Blanche,0,0,
15281,,0,80,Blanche,0,0,
15282,,0,73,Blanche,0,0,
15283,,0,84,Blanche,0,0,
15284,,0,68,Blanche,0,0,
15285,,0,76,Blanche,0,0,
15286,,0,66,Blanche,0,0,
15291,,0,57,Blanche,0,0,
15292,,0,71,Blanche,0,0,
15293,,0,86,Blanche,0,0,
15294,,0,87,Blanche,0,0,
15295,,0,87,Blanche,0,0,
15296,,0,58,Blanche,0,0,
15297,,0,71,Blanche,0,0,
15298,,0,72,Blanche,0,0,
15299,,0,56,Blanche,0,0,
15300,,0,56,Blanche,0,0,
15301,,0,88,Blanche,0,0,
15302,,0,76,Blanche,0,0,
15303,,0,82,Blanche,0,0,
15304,,0,69,Blanche,0,0,
15305,,0,81,Blanche,0,0,
15306,,0,82,Blanche,0,0,
15307,,0,70,Blanche,0,0,
15308,,0,67,Blanche,0,0,
15309,,0,75,Blanche,0,0,
15310,,0,88,Blanche,0,0,
15311,,0,80,Blanche,0,0,
15312,,0,77,Blanche,0,0,
15313,,0,88,Blanche,0,0,
15314,,0,71,Blanche,0,0,
15315,,0,71,Blanche,0,0,
15316,,0,60,Blanche,0,0,
15317,,0,81,Blanche,0,0,
15318,,0,75,Blanche,0,0,
15319,,0,79,Blanche,0,0,
15320,,0,76,Blanche,0,0,
15321,,0,90,Blanche,0,0,
15322,,0,90,Blanche,0,0,
15323,,0,68,Blanche,0,0,
15324,,0,88,Blanche,0,0,
15325,,0,50,Blanche,0,0,
15326,,0,94,Blanche,0,0,
15327,,0,65,Blanche,0,0,
15328,,0,68,Blanche,0,0,
15329,,0,73,Blanche,0,0,
15330,,0,77,Blanche,0,0,
15331,,23,29,Blanche,0,0,
15332,,0,80,Blanche,0,0,
15333,,0,77,Blanche,0,0,
15334,,0,74,Blanche,0,0,
15335,,0,87,Blanche,0,0,
15336,,0,90,Blanche,0,0,
15337,,0,83,Blanche,0,0,
15338,,0,76,Blanche,0,0,
15341,,0,75,Blanche,0,0,
15342,,0,80,Blanche,0,0,
15343,,0,90,Blanche,0,0,
15344,,0,79,Blanche,0,0,
15345,,0,74,Blanche,0,0,
15346,,0,73,Blanche,0,0,
15347,,0,40,Blanche,0,0,
15349,,0,52,Blanche,0,0,
15350,,0,95,Blanche,0,0,
15351,,0,86,Blanche,0,0,
15352,,0,90,Blanche,0,0,
15353,,0,75,Blanche,0,0,
15354,,0,75,Blanche,0,0,
15355,,0,75,Blanche,0,0,
15356,,0,91,Blanche,0,0,
15357,,0,17,Blanche,0,0,
15358,,0,77,Blanche,0,0,
15359,,0,61,Blanche,0,0,
15360,,0,92,Blanche,0,0,
15361,,0,74,Blanche,0,0,
15362,,0,91,Blanche,0,0,
15363,,0,51,Blanche,0,0,
15364,,0,60,Blanche,0,0,
15365,,0,72,Blanche,0,0,
15366,,0,71,Blanche,0,0,
15367,,0,83,Blanche,0,0,
15370,,0,74,Blanche,0,0,
15371,,0,83,Blanche,0,0,
15372,,0,87,Blanche,0,0,
15373,,0,88,Blanche,0,0,
15374,,0,92,Blanche,0,0,
15375,,0,81,Blanche,0,0,
15376,,0,91,Blanche,0,0,
15377,,0,90,Blanche,0,0,
15378,,0,90,Blanche,0,0,
15379,,0,90,Blanche,0,0,
15380,,0,75,Blanche,0,0,
15381,,0,85,Blanche,0,0,
15382,,0,92,Blanche,0,0,
15383,,0,90,Blanche,0,0,
15384,,0,84,Blanche,0,0,
15386,,0,63,Blanche,0,0,
15387,,0,65,Blanche,18,0,
15388,,0,89,Blanche,0,0,
15389,,0,74,Blanche,12,0,
15390,,0,71,Blanche,9,0,
15391,,0,79,Blanche,3,0,
15392,,0,78,Blanche,0,0,
15393,,0,88,Blanche,0,0,
15394,,0,73,Blanche,0,0,
15395,,0,81,Blanche,0,0,
15396,,0,74,Blanche,11,0,
15398,,0,76,Blanche,8,0,
15399,,0,74,Blanche,16,0,
15400,,0,87,Blanche,0,0,
15401,,0,70,Blanche,11,0,
15402,,0,88,Blanche,0,0,
15403,,0,94,Blanche,0,0,
15404,,0,73,Blanche,11,0,
15405,,0,86,Blanche,0,0,
15406,,0,97,Blanche,0,0,
15407,,0,97,Blanche,0,0,
15408,,0,97,Blanche,0,0,
15409,,0,97,Blanche,0,0,
15410,,0,97,Blanche,0,0,
15411,,0,97,Blanche,0,0,
15412,,0,97,Blanche,0,0,
15413,,0,61,Blanche,0,0,
15414,,0,50,Blanche,37,0,
15415,,0,69,Blanche,12,0,
15416,,0,84,Blanche,0,0,
15417,,0,70,Blanche,12,0,
15418,,0,73,Blanche,14,0,
15419,,0,74,Blanche,9,0,
15421,,0,79,Blanche,0,0,
15422,,0,66,Blanche,17,0,
15423,,0,68,Blanche,11,0,
15424,,0,86,Blanche,0,0,
15425,,0,72,Blanche,11,0,
15426,,0,71,Blanche,12,0,
15427,,0,82,Blanche,0,0,
15428,,0,88,Blanche,0,0,
15429,,0,68,Blanche,12,0,
15430,,22,39,Blanche,0,0,
15431,,0,85,Blanche,0,0,
15432,,0,69,,15,0,
15433,,0,83,,0,0,
15434,,0,76,Blanche,5,0,
15435,,0,63,Blanche,22,0,
15436,,0,88,Blanche,0,0,
15437,,20,42,Blanche,7,0,
15438,,0,67,Blanche,14,0,
15439,,0,83,Blanche,0,0,
15440,,0,73,Blanche,10,0,
15441,,0,66,,11,0,
15442,,0,83,Blanche,0,0,
15443,,0,77,Blanche,9,0,
15444,,0,76,Blanche,5,0,
15445,,0,78,Blanche,0,0,
15446,,0,83,Blanche,0,0,
15448,,0,84,Blanche,0,0,
15449,,0,79,Blanche,0,0,
15450,,0,84,Blanche,4,0,
15451,,0,84,Blanche,0,0,
15452,,0,95,Blanche,0,0,
15453,,0,72,Blanche,15,0,
15454,,0,73,Blanche,13,0,
15455,,0,71,Blanche,10,0,
15456,,0,87,Blanche,0,0,
15457,,0,75,Blanche,9,0,
15458,,0,59,Blanche,0,0,
15459,,0,79,Blanche,0,0,
15460,,0,65,Blanche,0,0,
15461,,0,76,Blanche,14,0,
15462,,0,57,Blanche,5,0,
15463,,0,92,Blanche,0,0,
15464,,0,76,Blanche,5,0,
15465,,0,75,Blanche,10,0,
15466,,0,69,Blanche,24,0,
15467,,0,76,Blanche,8,0,
