id,abime,cannabidiol,cannabinol,couleur,delta9_tetrahydrocannabinol,epaisseur,etiquette,hauteur,largeur,longueur,masse,presentation,taux_cbd,taux_cbn,visqueux
1179,False,0,0,,26,0,False,0,0,0,5.6,Morceaux,2.9,3.4,False
1180,False,0,0,,26,0,False,0,0,0,5.6,Morceaux,2.9,3.4,False
1188,False,0,0,,17.7,0,False,0,0,0,0,Sommités,0,0,False
1189,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1190,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1191,False,0,0,,3.9,0,False,0,0,0,0,Sommités,0,0,False
1192,False,0,0,,3.9,0,False,0,0,0,0,Sommités,0,0,False
1193,False,0,0,,3.9,0,False,0,0,0,0,Sommités,0,0,False
1202,False,0,0,,24.1,22,True,0,54,102,98.5,Plaquette,1.2,0,False
1203,False,0,0,,24.3,23,True,0,54,103,100.3,Plaquette,2.2,1.3,False
1204,False,0,0,,26.7,0,False,0,0,0,1.8,Morceaux,2,1.2,False
1205,False,0,0,,30.7,0,False,0,0,0,2.7,Morceaux,1.8,0,False
1206,False,0,0,,26.3,0,False,0,0,0,2.8,Morceaux,2.1,1.1,False
1207,False,0,0,,26.2,0,False,0,0,0,8.2,Morceaux,2.1,1.1,False
1208,False,0,0,,25,0,False,0,0,0,7.1,Morceaux,1.2,0,False
1218,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
1219,False,0,0,,0,0,False,0,0,0,0,Sommités,10.2,0,False
1220,False,0,0,,0,0,False,0,0,0,0,Sommités,10.2,0,False
1221,False,0,0,,0,26,True,0,52,107,101.4,Plaquette,12.9,0,False
1222,False,0,0,,33.2,23,True,0,62,98,98.4,Plaquette,1.6,0,False
1223,False,0,0,,28.9,0,False,0,0,0,1.6,Morceaux,1.8,1.2,False
1224,False,0,0,,28.9,0,False,0,0,0,1.6,Morceaux,1.8,1.2,False
1225,False,0,0,,0,0,False,0,0,0,0,Sommités,12.3,0,False
1239,False,0,0,,33,0,False,0,0,0,0.42,Morceaux,0,0,False
1249,False,0,0,,33.3,21,True,0,55,110,95.9,Plaquette,1.9,1.2,False
1250,False,0,0,,33.3,21,True,0,55,110,95.9,Plaquette,1.9,1.2,False
1259,False,0,0,,34.5,0,False,0,0,0,4.3,Morceaux,1.4,1.1,False
1261,False,0,0,,29.8,25,True,0,50,81,94.4,Plaquette,2.3,1.7,False
1262,False,0,0,,27.5,0,False,0,0,0,4.4,Morceaux,1.9,1.2,False
1263,False,0,0,,27.5,0,False,0,0,0,4.4,Morceaux,1.9,1.2,False
1264,False,0,0,,27.5,0,False,0,0,0,4.4,Morceaux,1.9,1.2,False
1265,False,0,0,,15.3,0,False,0,0,0,0,Sommités,0,1,False
1266,False,0,0,,15.3,0,False,0,0,0,0,Sommités,0,1,False
1267,False,0,0,,1.2,0,False,0,0,0,51.5,Morceaux,1,1,False
1268,False,0,0,,1.2,0,False,0,0,0,51.5,Morceaux,1,1,False
1269,False,0,0,,1.2,0,False,0,0,0,51.5,Morceaux,1,1,False
1270,False,0,0,,1.2,0,False,0,0,0,51.5,Morceaux,1,1,False
1284,False,0,0,,31,23.2,True,0,54.4,102,98.8,Plaquette,2.4,1,False
1285,False,0,0,,29,25.1,True,0,50.9,100,94.6,Plaquette,1.1,1,False
1286,False,0,0,,21.2,25,True,0,57,101,98.7,Plaquette,2,1.2,False
1287,False,0,0,,21.1,0,False,0,0,0,1.5,Morceaux,2,1.2,False
1309,False,0,0,,26.1,30,False,0,56,89,96.9,Plaquette,2.1,3.2,False
1310,False,0,0,,26.1,30,False,0,56,89,96.9,Plaquette,2.1,3.2,False
1311,False,0,0,,26.1,30,False,0,56,89,96.9,Plaquette,2.1,3.2,False
1312,False,0,0,,26.1,30,False,0,56,89,96.9,Plaquette,2.1,3.2,False
1313,False,0,0,,10.6,22,True,0,62,114,95.2,Plaquette,0,4,False
1314,False,0,0,,10.6,22,True,0,62,114,95.2,Plaquette,0,4,False
1315,False,0,0,,10.6,22,True,0,62,114,95.2,Plaquette,0,4,False
1316,False,0,0,,32,24,True,0,50,103,95.6,Plaquette,0,4,False
1317,False,0,0,,32,24,True,0,50,103,95.6,Plaquette,0,4,False
1318,False,0,0,,32,24,True,0,50,103,95.6,Plaquette,0,4,False
1324,False,0,0,,24,0,False,0,0,0,5.1,Autre,1.8,4.8,False
1325,False,0,0,,24,0,False,0,0,0,5.1,Autre,1.8,4.8,False
1326,False,0,0,,24,0,False,0,0,0,5.1,Autre,1.8,4.8,False
1327,False,0,0,,25.9,0,False,0,0,0,5.7,Autre,2.2,3.3,False
1328,False,0,0,,25.9,0,False,0,0,0,5.7,Autre,2.2,3.3,False
1329,False,0,0,,24.9,0,False,0,0,0,22.8,Autre,2.4,3.4,False
1330,False,0,0,,24.9,0,False,0,0,0,22.8,Autre,2.4,3.4,False
1331,False,0,0,,24.9,0,False,0,0,0,22.8,Autre,2.4,3.4,False
1332,False,0,0,,24.9,0,False,0,0,0,22.8,Autre,2.4,3.4,False
1333,False,0,0,,11.1,0,False,0,0,0,4.7,Autre,0,4,False
1334,False,0,0,,18,0,False,0,0,0,5.7,Autre,0,6.4,False
1335,False,0,0,,11,0,False,0,0,0,5.5,Autre,0,3.8,False
1336,False,0,0,,24.3,0,False,0,0,0,2.4,Autre,2.2,4.1,False
1337,False,0,0,,27.5,0,False,0,0,0,3.6,Autre,2.1,4.3,False
1338,False,0,0,,32.7,0,False,0,0,0,3.2,Autre,0,4.2,False
1339,False,0,0,,18.5,0,False,0,0,0,11.2,Morceaux,3.1,5.1,False
1340,False,0,0,,12.2,0,False,0,0,0,11.7,Morceaux,1,2.8,False
1341,False,0,0,,25.8,0,False,0,0,0,7,Morceaux,2.3,3.4,False
1342,False,0,0,,12.9,0,False,0,0,0,0,Sommités,0,0,False
1343,False,0,0,,12.9,0,False,0,0,0,0,Sommités,0,0,False
1344,False,0,0,,12.9,0,False,0,0,0,0,Sommités,0,0,False
1345,False,0,0,,12.9,0,False,0,0,0,0,Sommités,0,0,False
1346,False,0,0,,12.9,0,False,0,0,0,0,Sommités,0,0,False
1347,False,0,0,,28.4,0,False,0,0,0,0.57,Morceaux,1.9,0,False
1348,False,0,0,,28.4,0,False,0,0,0,0.57,Morceaux,1.9,0,False
1349,False,0,0,,28.4,0,False,0,0,0,0.57,Morceaux,1.9,0,False
1350,False,0,0,,21.2,28,True,0,57,96,98.7,Plaquette,2,1.2,False
1351,False,0,0,,39,0,False,0,0,0,5,Morceaux,0,0,False
1352,False,0,0,,24,0,False,0,0,0,5.2,Morceaux,1,0,False
1353,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
1354,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
1363,False,0,0,,20,28.2,True,0,46.5,87.9,97.44,Plaquette,1,1,False
1364,False,0,0,,26.2,25,True,0,55,108,95.7,Plaquette,2.2,2.5,False
1365,False,0,0,,26.2,25,True,0,55,108,95.7,Plaquette,2.2,2.5,False
1366,False,0,0,,30.1,22,True,0,48,0,75.8,Plaquette,1.4,3.3,False
1367,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
1368,False,0,0,,0,23,True,0,52,104,96.5,Plaquette,15.8,0,False
1369,False,0,0,,0,23,True,0,52,104,96.5,Plaquette,15.8,0,False
1370,False,0,0,,0,23,True,0,52,104,96.5,Plaquette,15.8,0,False
1373,False,0,0,,26.4,30,True,0,50,90,99.6,Plaquette,2.2,1.4,False
1374,False,0,0,,24,22.9,True,0,62.5,107.7,97.5,Plaquette,2,2,False
1375,False,0,0,,24,22.9,True,0,62.5,107.7,97.5,Plaquette,2,2,False
1436,False,0,0,,14.2,0,False,0,0,0,0,Sommités,0,0,False
1437,False,0,0,,14.2,0,False,0,0,0,0,Sommités,0,0,False
1438,False,0,0,,14.2,0,False,0,0,0,0,Sommités,0,0,False
1439,False,0,0,,18.7,0,False,0,0,0,0,Sommités,0,0,False
1440,False,0,0,,18.7,0,False,0,0,0,0,Sommités,0,0,False
1441,False,0,0,,18.7,0,False,0,0,0,0,Sommités,0,0,False
1442,False,0,0,,31.9,0,False,0,0,0,1.3,Morceaux,0,0,False
1443,False,0,0,,32.3,0,False,0,0,0,39.9,Morceaux,1.9,0,False
1444,False,0,0,,32.3,0,False,0,0,0,39.9,Morceaux,1.9,0,False
1445,False,0,0,,32.3,0,False,0,0,0,39.9,Morceaux,1.9,0,False
1446,False,0,0,,25.4,0,False,0,0,0,35.1,Morceaux,2.3,2.1,False
1447,False,0,0,,31.9,0,False,0,0,0,42.1,Morceaux,1.7,1.9,False
1471,False,0,0,,18.6,0,False,0,0,0,0,Sommités,0,0,False
1501,False,0,0,,0,0,False,0,0,0,0,Sommités,3,0,False
1502,False,0,0,,0,0,False,0,0,0,0,Sommités,3,0,False
1503,False,0,0,,0,0,False,0,0,0,0,Sommités,3,0,False
1504,False,0,0,,0,0,False,0,0,0,0,Sommités,4,0,False
1505,False,0,0,,0,0,False,0,0,0,0,Sommités,4,0,False
1521,False,0,0,,12.2,0,False,0,0,0,0,Sommités,0,0,False
1522,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1523,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1524,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1525,False,0,0,,29.8,0,False,0,0,0,2.2,Morceaux,1.6,1.3,False
1526,False,0,0,,35.7,27,False,0,53,0,49.3,Plaquette,2.1,1.3,False
1527,False,0,0,,22.8,0,False,0,0,0,11.3,Morceaux,7.3,1.4,False
1528,False,0,0,,11.2,0,False,0,0,0,0,Sommités,0,0,False
1530,False,0,0,,23.8,0,False,0,0,0,10.1,Morceaux,1.9,1.7,False
1531,False,0,0,,28.1,0,False,0,0,0,10,Morceaux,2,1.2,False
1532,False,0,0,,36,0,False,0,0,0,10.5,Morceaux,2,1.2,False
1533,False,0,0,,30.3,28,True,0,52,87,96.2,Plaquette,2.5,1.3,False
1534,False,0,0,,30.3,28,True,0,52,87,96.2,Plaquette,2.5,1.3,False
1537,False,0,0,,28.1,26,True,0,57,86,98.3,Plaquette,1.6,0,False
1541,False,0,0,,1,0,False,0,0,0,13.7,Morceaux,19.6,0,False
1542,False,0,0,,1,0,False,0,0,0,13.7,Morceaux,19.6,0,False
1543,False,0,0,,3.2,0,False,0,0,0,6.4,Morceaux,0,0,False
1544,False,0,0,,0,0,False,0,0,0,10,Morceaux,15.1,0,False
1553,False,0,0,,30,0,False,0,0,0,7.6,Morceaux,2.4,1.1,False
1554,False,0,0,,15.7,0,False,0,0,0,0,Sommités,0,0,False
1555,False,0,0,Orange,69.8,0,False,0,0,0,0,,0,0,False
1556,False,0,0,Jaune,90.8,0,False,0,0,0,0,,0,0,False
1559,False,0,0,,26,0,False,0,0,0,1,Morceaux,2,0,False
1587,False,0,0,,0,0,False,0,0,0,10.2,Morceaux,1.1,2.1,False
1589,False,0,0,,10,0,False,0,0,0,0,Débris végétaux,0,0.1,False
1590,False,0,0,,17,0,False,0,0,0,0,Débris végétaux,0,0.3,False
1591,False,0,0,,1,0,False,0,0,0,0,Débris végétaux,0.9,0,False
1609,False,0,0,,31.7,24,True,0,54,86,98,Plaquette,1,0,False
1648,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1649,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1650,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1651,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1652,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1653,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
1654,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
1655,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
1656,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
1657,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
1658,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
1659,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
1660,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
1661,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
1662,False,0,0,,6,0,False,0,0,0,0,Sommités,0,0,False
1663,False,0,0,,6,0,False,0,0,0,0,Sommités,0,0,False
1664,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1665,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
1673,False,0,0,,31,0,False,0,0,0,0,Morceaux,0.9,0.7,False
1674,False,0,0,,31,0,False,0,0,0,0,Morceaux,0.9,0.7,False
1675,False,0,0,,31,0,False,0,0,0,0,Morceaux,0.9,0.7,False
1677,False,0,0,,5.9,21,True,0,60,93,99.5,Plaquette,0,0,False
1678,False,0,0,,5.2,22,True,0,60,98.3,99.5,Plaquette,0,0,False
1679,False,0,0,,5.2,22,True,0,60,98.3,99.5,Plaquette,0,0,False
1680,False,0,0,,5.2,22,True,0,60,98.3,99.5,Plaquette,0,0,False
1681,False,0,0,,2.8,22,False,0,62,103,98.4,Plaquette,1.2,0,False
1682,False,0,0,,30.8,23,True,0,54,113,98.5,Plaquette,1.6,0,False
1683,False,0,0,,30.8,23,True,0,54,113,98.5,Plaquette,1.6,0,False
1684,False,0,0,,30.8,23,True,0,54,113,98.5,Plaquette,1.6,0,False
1685,False,0,0,,8.4,18,True,0,67,102,98.6,Plaquette,0,0,False
1686,False,0,0,,8.4,18,True,0,67,102,98.6,Plaquette,0,0,False
1687,False,0,0,,8.4,18,True,0,67,102,98.6,Plaquette,0,0,False
1688,False,0,0,,5.9,21,True,0,60,93,99.5,Plaquette,0,0,False
1689,False,0,0,,5.9,21,True,0,60,93,99.5,Plaquette,0,0,False
1690,False,0,0,,30.1,28,True,0,56,97,97.8,Plaquette,1.7,0,False
1691,False,0,0,,30.1,28,True,0,56,97,97.8,Plaquette,1.7,0,False
1692,False,0,0,,30.1,28,True,0,56,97,97.8,Plaquette,1.7,0,False
1693,False,0,0,,29.9,28,False,0,59,99,97.6,Plaquette,1.7,0,False
1694,False,0,0,,29.9,28,False,0,59,99,97.6,Plaquette,1.7,0,False
1695,False,0,0,,26.7,27,False,0,53,98,95.3,Plaquette,2.8,0,False
1696,False,0,0,,26.7,27,False,0,53,98,95.3,Plaquette,2.8,0,False
1697,False,0,0,,26.7,27,False,0,53,98,95.3,Plaquette,2.8,0,False
1698,False,0,0,,29.5,0,False,0,0,0,3.8,Morceaux,0,0,False
1699,False,0,0,,0,0,False,0,0,0,0,Sommités,10.5,0,False
1700,False,0,0,,35.9,28,True,0,46,92,95.1,Plaquette,2,0,False
1701,False,0,0,,35.9,28,True,0,46,92,95.1,Plaquette,2,0,False
1702,False,0,0,,35.9,28,True,0,46,92,95.1,Plaquette,2,0,False
1703,False,0,0,,35.9,28,True,0,46,92,95.1,Plaquette,2,0,False
1704,False,0,0,,33.3,29,True,0,51,93,96.4,Plaquette,2.8,0,False
1705,False,0,0,,33.3,29,True,0,51,93,96.4,Plaquette,2.8,0,False
1706,False,0,0,,33.3,29,True,0,51,93,96.4,Plaquette,2.8,0,False
1707,False,0,0,,24.4,27,True,0,56,94,97.6,Plaquette,1.3,1.4,False
1708,False,0,0,,24.4,27,True,0,56,94,97.6,Plaquette,1.3,1.4,False
1709,False,0,0,,23.8,28,True,0,51,100,96.8,Plaquette,1.3,1.3,False
1710,False,0,0,,23.8,28,True,0,51,100,96.8,Plaquette,1.3,1.3,False
1711,False,0,0,,23.8,28,True,0,51,100,96.8,Plaquette,1.3,1.3,False
1712,False,0,0,,32,0,False,0,0,0,10.2,Morceaux,1.1,0,False
1713,False,0,0,,28.1,21,True,0,54,0,69,Plaquette,2,1.2,False
1714,False,0,0,,28.5,21,True,0,54,0,69.2,Plaquette,2,1.2,False
1715,False,0,0,,30.1,31,True,0,54,82,97.8,Plaquette,2.4,1.2,False
1716,False,0,0,,18.3,0,False,0,0,0,0,Débris végétaux,0,0,False
1717,False,0,0,,18.3,0,False,0,0,0,0,Débris végétaux,0,0,False
1718,False,0,0,,18.3,0,False,0,0,0,0,Débris végétaux,0,0,False
1719,False,0,0,,18.3,0,False,0,0,0,0,Débris végétaux,0,0,False
1720,False,0,0,,12,0,False,0,0,0,0,Débris végétaux,0,0,False
1721,False,0,0,,15,0,False,0,0,0,0,Débris végétaux,0,0,False
1722,False,0,0,,21,0,False,0,0,0,0,Débris végétaux,0,0,False
1723,False,0,0,,28.6,0,False,0,0,0,0.3,Morceaux,0,0,False
1740,False,0,0,,11.9,0,False,0,0,0,0,Sommités,0,0,False
1743,False,0,0,,29.7,0,False,0,0,0,15.8,Morceaux,1.6,1.2,False
1744,False,0,0,,29.7,0,False,0,0,0,15.8,Morceaux,1.6,1.2,False
1745,False,0,0,,0,0,False,0,0,0,3.3,Morceaux,13.3,0,False
1746,False,0,0,,23.5,24,True,0,56,96,96.2,Plaquette,1.5,1.4,False
1747,False,0,0,,23.5,24,True,0,56,96,96.2,Plaquette,1.5,1.4,False
1748,False,0,0,,23.5,24,True,0,56,96,96.2,Plaquette,1.5,1.4,False
1749,False,0,0,,1.3,0,False,0,0,0,0,Plantes,0,0,False
1750,False,0,0,,1.4,24,True,0,56,0,79.6,Plaquette,17.4,0,False
1751,False,0,0,,23.9,0,False,0,0,0,9.6,Morceaux,2,2,False
1752,False,0,0,,27.4,27,True,0,53,94,97.4,Plaquette,2.3,1.3,False
1753,False,0,0,,27.4,27,True,0,53,94,97.4,Plaquette,2.3,1.3,False
1754,False,0,0,,30,0,False,0,0,0,50.89,Morceaux,2,0,False
1755,False,0,0,,30,0,False,0,0,0,32.66,Morceaux,1,0,False
1756,False,0,0,,0,19,False,0,57,0,34.5,Plaquette,15.5,0,False
1763,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
1769,False,0,0,,0.5,0,False,0,0,0,0,Sommités,0,2,False
1779,False,0,0,,0.2,0,False,0,0,0,0,Sommités,5,0,False
1782,False,0,0,,35,0,False,0,0,0,0,Morceaux,0,0,False
1796,False,0,0,,14.8,0,False,0,0,0,0,Sommités,0,0,False
1797,False,0,0,,18.7,0,False,0,0,0,0,Sommités,0,0,False
1798,False,0,0,,13.9,0,False,0,0,0,0,Sommités,0,0,False
1802,False,0,0,,31.1,23,True,0,58,0,46.4,Plaquette,1.1,0,False
1804,False,0,0,,25.4,30,True,0,50,90,98.6,Plaquette,1.6,1.1,False
1805,False,0,0,,0,0,False,0,0,0,0,Sommités,9.7,0,False
1806,False,0,0,,34,0,True,0,0,0,0,Morceaux,0,1,False
1807,False,0,0,,42,0,True,0,0,0,0,Morceaux,0,0,False
1808,False,0,0,,42,0,True,0,0,0,0,Morceaux,0,0,False
1809,False,0,0,,37,0,True,0,0,0,0,Morceaux,0,1,False
1810,False,0,0,,31,27.6,False,0,56.9,90.6,95.82,Plaquette,0,0,False
1811,False,0,0,,31,27.6,False,0,56.9,90.6,95.82,Plaquette,0,0,False
1812,False,0,0,,31,27.6,False,0,56.9,90.6,95.82,Plaquette,0,0,False
1814,False,0,0,,26,0,False,0,0,0,0,Morceaux,0,0,False
1815,False,0,0,,26,0,False,0,0,0,0,Morceaux,0,0,False
1816,False,0,0,,26,0,False,0,0,0,0,Morceaux,0,0,False
1817,False,0,0,,28,26.7,True,0,55.4,94.2,94.02,Plaquette,0,0,False
1818,False,0,0,,28,26.7,True,0,55.4,94.2,94.02,Plaquette,0,0,False
1819,False,0,0,,28,26.7,True,0,55.4,94.2,94.02,Plaquette,0,0,False
1820,False,0,0,,35,28.7,True,0,53.1,84,94.93,Plaquette,1,0,False
1821,False,0,0,,35,28.7,True,0,53.1,84,94.93,Plaquette,1,0,False
1822,False,0,0,,35,28.7,True,0,53.1,84,94.93,Plaquette,1,0,False
1823,False,0,0,,35,28.7,True,0,53.1,84,94.93,Plaquette,1,0,False
1824,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1825,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1826,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1827,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1828,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1829,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1830,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1831,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1832,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1833,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1834,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1835,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1836,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1837,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1838,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1839,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1840,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1841,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1842,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1843,False,0,0,,13,0,False,0,0,0,0,Sommités,0,0,False
1887,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1888,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1889,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1890,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1891,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1892,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1893,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1894,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1895,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1896,False,0,0,,18.8,0,False,0,0,0,0,Morceaux,7.4,2.4,False
1897,False,0,0,,15,0,False,0,0,0,0,Morceaux,0,0,False
1909,False,0,0,,11.5,0,False,0,0,0,0,Sommités,0,0,False
1932,False,0,0,,23.3,0,False,0,0,0,0,Morceaux,1.6,1.8,False
1933,False,0,0,,23.3,0,False,0,0,0,0,Morceaux,1.6,1.8,False
1934,False,0,0,,23.3,0,False,0,0,0,0,Morceaux,1.6,1.8,False
1939,False,0,0,,30.1,0,False,0,0,0,0,Morceaux,1.3,1.5,False
1947,False,0,0,,5,0,False,0,0,0,0,Sommités,4,0,False
1948,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1949,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
1950,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
1951,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
1952,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
1953,False,0,0,,8,0,False,0,0,0,0,Sommités,0,0,False
1954,False,0,0,,0,27.7,True,0,47.2,112.6,95.5,Plaquette,0.6,1.6,False
1955,False,0,0,,0,27.7,True,0,47.2,112.6,95.5,Plaquette,0.6,1.6,False
1956,False,0,0,,0,27.7,True,0,47.2,112.6,95.5,Plaquette,0.6,1.6,False
1957,False,0,0,,0,27.7,True,0,47.2,112.6,95.5,Plaquette,0.6,1.6,False
1958,False,0,0,,0,27.7,True,0,47.2,112.6,95.5,Plaquette,0.6,1.6,False
1959,False,0,0,,0,27.7,True,0,47.2,112.6,95.5,Plaquette,0.6,1.6,False
1968,False,0,0,,1.2,0,False,0,0,0,0,Plantes,0,0,False
1969,False,0,0,,5,0,False,0,0,0,0,Sommités,0,0,False
1970,False,0,0,,0.7,0,False,0,0,0,0,Morceaux,18,0,False
1971,False,0,0,,0.2,0,False,0,0,0,0,Sommités,6,0,False
1972,False,0,0,,0.2,0,False,0,0,0,0,Sommités,3,0,False
1973,False,0,0,,0.2,0,False,0,0,0,0,Sommités,3.4,0,False
1979,False,0,0,,7,0,False,0,0,0,0,Sommités,0,0,False
1980,False,0,0,,7,0,False,0,0,0,0,Sommités,0,0,False
1981,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
1986,False,0,0,,16.7,0,False,0,0,0,0,Sommités,0,0,False
1987,False,0,0,,16.7,0,False,0,0,0,0,Sommités,0,0,False
1988,False,0,0,,13.1,0,False,0,0,0,0,Sommités,0,0,False
1989,False,0,0,,13.1,0,False,0,0,0,0,Sommités,0,0,False
1990,False,0,0,,13.1,0,False,0,0,0,0,Sommités,0,0,False
1991,False,0,0,,13.1,0,False,0,0,0,0,Sommités,0,0,False
2018,False,0,0,,0,0,False,0,0,0,0,Sommités,9.1,0,False
2019,False,0,0,,21.2,21,True,0,53,103,98.8,Plaquette,1.9,1.4,False
2020,False,0,0,,0.4,0,False,0,0,0,0,Sommités,13,0,False
2021,False,0,0,,23,0,False,0,0,0,0,Morceaux,2,1,False
2038,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
2039,False,0,0,,4.7,0,False,0,0,0,0,Sommités,0,0,False
2040,False,0,0,,4.7,0,False,0,0,0,0,Sommités,0,0,False
2041,False,0,0,,1.5,18.9,False,0,58.2,93.8,103,Plaquette,0,0,False
2042,False,0,0,,30.4,0,False,0,0,0,0,Morceaux,1.5,2.1,False
2043,False,0,0,,2.6,22.3,False,0,58.4,98.3,98,Plaquette,0,0,False
2053,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
2054,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
2055,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
2056,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
2057,False,0,0,,23.2,0,False,0,0,0,0,Morceaux,2.5,1.2,False
2058,False,0,0,,21,0,False,0,0,0,0,Sommités,0,0,False
2059,False,0,0,,29,0,False,0,0,0,0,Morceaux,0,0,False
2060,False,0,0,,25.5,0,False,0,0,0,0,Morceaux,2,1.4,False
2064,False,0,0,,30.1,0,False,0,0,0,0,Morceaux,1.8,1.1,False
2065,False,0,0,,30.1,0,False,0,0,0,0,Morceaux,1.8,1.1,False
2075,False,0,0,,20.3,0,False,0,0,0,0,Morceaux,2.5,1.6,False
2076,False,0,0,,20.3,0,False,0,0,0,0,Morceaux,2.5,1.6,False
2077,False,0,0,,14.6,0,False,0,0,0,0,Morceaux,4,1.6,False
2086,False,0,0,,27,0,False,0,0,0,0,Morceaux,2,0,False
2089,False,0,0,,19.1,0,True,0,0,0,0,Morceaux,2.4,1.6,False
2090,False,0,0,Marron,53.5,0,False,0,0,0,0,,4.8,4.4,False
2091,False,0,0,,6.9,0,False,0,0,0,0,Sommités,0,0,False
2092,False,0,0,,17.1,0,False,0,0,0,0,Morceaux,2.7,1.6,False
2093,False,0,0,,30.7,0,False,0,0,0,0,Morceaux,2.2,1.2,False
2094,False,0,0,,30.7,0,False,0,0,0,0,Morceaux,2.2,1.2,False
2126,False,0,0,,9.9,0,False,0,0,0,0,Sommités,0,0,False
2127,False,0,0,,36.3,19,True,0,52,106,97.8,Plaquette,1.3,1,False
2128,False,0,0,,36.3,19,True,0,52,106,97.8,Plaquette,1.3,1,False
2129,False,0,0,,36.3,19,True,0,52,106,97.8,Plaquette,1.3,1,False
2130,False,0,0,,33.8,28,True,0,59,92,94.3,Plaquette,1.3,1.1,False
2131,False,0,0,,24.6,0,False,0,0,0,0,Morceaux,1.3,1,False
2132,False,0,0,,12.9,0,False,0,0,0,0,Sommités,0,0,False
2133,False,0,0,,27.9,27,True,0,60,92,97.1,Plaquette,1.6,1.1,False
